	Kingdom	Phylum	Class	Order	Family	Genus	ASV
ASV2921	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	ASV2921
ASV2922	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV2922
ASV2923	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	NA	NA	ASV2923
ASV2924	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV2924
ASV2925	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Grimontia	ASV2925
ASV2926	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV2926
ASV2927	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV2927
ASV2928	Bacteria	NA	NA	NA	NA	NA	ASV2928
ASV2929	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV2929
ASV2930	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	NA	ASV2930
ASV2931	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV2931
ASV2932	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	NA	ASV2932
ASV2933	Bacteria	NA	NA	NA	NA	NA	ASV2933
ASV2934	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV2934
ASV2935	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Macellibacteroides	ASV2935
ASV2936	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA	ASV2936
ASV2937	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	ASV2937
ASV2938	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea	ASV2938
ASV2939	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV2939
ASV2940	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS2b_marine_group	ASV2940
ASV2941	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV2941
ASV2942	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV2942
ASV2943	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV2943
ASV2944	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV2944
ASV2945	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA	ASV2945
ASV2946	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	ASV2946
ASV2947	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV2947
ASV2948	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	ASV2948
ASV2949	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	ASV2949
ASV2950	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA	ASV2950
ASV2951	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleibacter	ASV2951
ASV2952	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA	ASV2952
ASV2953	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV2953
ASV2954	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	ASV2954
ASV2955	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA	ASV2955
ASV2956	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV2956
ASV2957	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV2957
ASV2958	NA	NA	NA	NA	NA	NA	ASV2958
ASV2959	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira	ASV2959
ASV2960	Bacteria	NA	NA	NA	NA	NA	ASV2960
ASV2961	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	NA	ASV2961
ASV2962	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	NA	ASV2962
ASV2963	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubrimonas	ASV2963
ASV2964	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV2964
ASV2965	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Denitrovibrio	ASV2965
ASV2966	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitalea	ASV2966
ASV2967	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NA	NA	ASV2967
ASV2968	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	ASV2968
ASV2969	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group	ASV2969
ASV2970	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV2970
ASV2971	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Vallitalea	ASV2971
ASV2972	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV2972
ASV2973	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	NA	NA	ASV2973
ASV2974	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	NA	NA	ASV2974
ASV2975	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV2975
ASV2976	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Carsonella	ASV2976
ASV2977	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Helicobacteraceae	NA	ASV2977
ASV2978	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV2978
ASV2979	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV2979
ASV2980	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	ASV2980
ASV2981	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	ASV2981
ASV2982	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV2982
ASV2983	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	ASV2983
ASV2984	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Halobacteriovorax	ASV2984
ASV2985	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	ASV2985
ASV2986	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	ASV2986
ASV2987	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	ASV2987
ASV2988	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV2988
ASV2989	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV2989
ASV2990	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV2990
ASV2991	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	ASV2991
ASV2992	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	NA	ASV2992
ASV2993	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	ASV2993
ASV2994	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV2994
ASV2995	Bacteria	NA	NA	NA	NA	NA	ASV2995
ASV2996	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Persicirhabdus	ASV2996
ASV2997	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV2997
ASV2998	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Temperatibacteraceae	Temperatibacter	ASV2998
ASV2999	Eukaryota	NA	NA	NA	NA	NA	ASV2999
ASV3000	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA	ASV3000
ASV3001	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Carsonella	ASV3001
ASV3002	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV3002
ASV3003	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3003
ASV3004	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV3004
ASV3005	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	ASV3005
ASV3006	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	NA	ASV3006
ASV3007	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV3007
ASV3008	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Prochloraceae	Prochloron_P1-Palau	ASV3008
ASV3009	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Neptunomonas	ASV3009
ASV3010	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	ASV3010
ASV3011	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV3011
ASV3012	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	NA	ASV3012
ASV3013	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	ASV3013
ASV3014	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	NA	ASV3014
ASV3015	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	ASV3015
ASV3016	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA	ASV3016
ASV3017	Bacteria	Acidobacteria	Blastocatellia_(Subgroup_4)	NA	NA	NA	ASV3017
ASV3018	Bacteria	NA	NA	NA	NA	NA	ASV3018
ASV3019	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Carsonella	ASV3019
ASV3020	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Carsonella	ASV3020
ASV3021	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1_aquatic_group	ASV3021
ASV3022	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV3022
ASV3023	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	ASV3023
ASV3024	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV3024
ASV3025	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC_AAA164-E04	ASV3025
ASV3026	Bacteria	NA	NA	NA	NA	NA	ASV3026
ASV3027	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA	ASV3027
ASV3028	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV3028
ASV3029	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	NA	ASV3029
ASV3030	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV3030
ASV3031	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	ASV3031
ASV3032	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3032
ASV3033	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	ASV3033
ASV3034	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	ASV3034
ASV3035	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	ASV3035
ASV3036	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	ASV3036
ASV3037	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NA	NA	ASV3037
ASV3038	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA	ASV3038
ASV3039	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oceanirhabdus	ASV3039
ASV3040	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NA	NA	ASV3040
ASV3041	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NA	NA	ASV3041
ASV3042	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV3042
ASV3043	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	ASV3043
ASV3044	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA	ASV3044
ASV3045	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA	ASV3045
ASV3046	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV3046
ASV3047	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	ASV3047
ASV3048	Eukaryota	NA	NA	NA	NA	NA	ASV3048
ASV3049	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV3049
ASV3050	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	ASV3050
ASV3051	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	ASV3051
ASV3052	Bacteria	NA	NA	NA	NA	NA	ASV3052
ASV3053	Bacteria	Proteobacteria	Gammaproteobacteria	B2M28	NA	NA	ASV3053
ASV3054	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	ASV3054
ASV3055	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	NA	ASV3055
ASV3056	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	ASV3056
ASV3057	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3057
ASV3058	Bacteria	Kiritimatiellaeota	Kiritimatiellae	WCHB1-41	NA	NA	ASV3058
ASV3059	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	ASV3059
ASV3060	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	ASV3060
ASV3061	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group	ASV3061
ASV3062	Bacteria	NA	NA	NA	NA	NA	ASV3062
ASV3063	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV3063
ASV3064	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	NA	NA	ASV3064
ASV3065	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Coraliomargarita	ASV3065
ASV3066	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV3066
ASV3067	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	ASV3067
ASV3068	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV3068
ASV3069	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Flammeovirgaceae	Flammeovirga	ASV3069
ASV3070	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Sva0081_sediment_group	ASV3070
ASV3071	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	ASV3071
ASV3072	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas	ASV3072
ASV3073	Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	NA	ASV3073
ASV3074	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	NA	ASV3074
ASV3075	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV3075
ASV3076	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV3076
ASV3077	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	ASV3077
ASV3078	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula	ASV3078
ASV3079	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib	ASV3079
ASV3080	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	ASV3080
ASV3081	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3081
ASV3082	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group	NA	ASV3082
ASV3083	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	NA	ASV3083
ASV3084	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	ASV3084
ASV3085	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV3085
ASV3086	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV3086
ASV3087	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	S25-593	NA	ASV3087
ASV3088	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	NA	ASV3088
ASV3089	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maritimimonas	ASV3089
ASV3090	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	ASV3090
ASV3091	Eukaryota	NA	NA	NA	NA	NA	ASV3091
ASV3092	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	ASV3092
ASV3093	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA	ASV3093
ASV3094	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Carsonella	ASV3094
ASV3095	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Carsonella	ASV3095
ASV3096	Bacteria	Epsilonbacteraeota	Campylobacteria	NA	NA	NA	ASV3096
ASV3097	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	ASV3097
ASV3098	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	ASV3098
ASV3099	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3099
ASV3100	Archaea	NA	NA	NA	NA	NA	ASV3100
ASV3101	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	ASV3101
ASV3102	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zeaxanthinibacter	ASV3102
ASV3103	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA	ASV3103
ASV3104	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV3104
ASV3105	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV3105
ASV3106	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV3106
ASV3107	Bacteria	NA	NA	NA	NA	NA	ASV3107
ASV3108	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA	ASV3108
ASV3109	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA	ASV3109
ASV3110	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ASV3110
ASV3111	Bacteria	NA	NA	NA	NA	NA	ASV3111
ASV3112	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus	ASV3112
ASV3113	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3113
ASV3114	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	ASV3114
ASV3115	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	ASV3115
ASV3116	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	NA	ASV3116
ASV3117	Bacteria	NA	NA	NA	NA	NA	ASV3117
ASV3118	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	ASV3118
ASV3119	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV3119
ASV3120	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	ASV3120
ASV3121	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3121
ASV3122	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	ASV3122
ASV3123	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	ASV3123
ASV3124	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	ASV3124
ASV3125	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	ASV3125
ASV3126	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter	ASV3126
ASV3127	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	NA	ASV3127
ASV3128	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	ASV3128
ASV3129	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA	ASV3129
ASV3130	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV3130
ASV3131	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	NA	NA	ASV3131
ASV3132	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA	ASV3132
ASV3133	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV3133
ASV3134	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ASV3134
ASV3135	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Carsonella	ASV3135
ASV3136	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV3136
ASV3137	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	NA	ASV3137
ASV3138	Eukaryota	NA	NA	NA	NA	NA	ASV3138
ASV3139	Bacteria	NA	NA	NA	NA	NA	ASV3139
ASV3140	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3140
ASV3141	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV3141
ASV3142	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3142
ASV3143	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Dinoroseobacter	ASV3143
ASV3144	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	NA	ASV3144
ASV3145	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV3145
ASV3146	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313	ASV3146
ASV3147	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	NA	ASV3147
ASV3148	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	ASV3148
ASV3149	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	ASV3149
ASV3150	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV3150
ASV3151	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV3151
ASV3152	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3152
ASV3153	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	MSBL3	ASV3153
ASV3154	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV3154
ASV3155	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	NA	ASV3155
ASV3156	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group	ASV3156
ASV3157	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV3157
ASV3158	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	ASV3158
ASV3159	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV3159
ASV3160	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	ASV3160
ASV3161	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	ASV3161
ASV3162	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	ASV3162
ASV3163	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	ASV3163
ASV3164	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	ASV3164
ASV3165	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	ASV3165
ASV3166	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NA	NA	ASV3166
ASV3167	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	ASV3167
ASV3168	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV3168
ASV3169	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	ASV3169
