""	"freq"	"prev"	"p.freq"	"p.prev"	"p"	"contaminant"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"ASV"	"100tiss"	"102tiss"	"103tiss"	"104tiss"	"105tiss"	"212tiss"	"214tiss"	"215tiss"	"217tiss"	"218tiss"	"219tiss"	"220tiss"	"222tiss"	"224tiss"	"225tis"	"227tiss"	"228tiss"	"229tiss"	"230tiss"	"232tiss"	"234tiss"	"235tiss"	"238tss"	"248tiss"	"250tiss"	"251tiss"	"253tiss"	"256tiss"	"259tiss"	"262tiss"	"264tiss"	"266tiss"	"75Ltiss"	"76Ltiss"	"77Ltiss"	"78Ltiss"	"79Ltiss"	"80Ltiss"	"81Ltiss"	"81tiss"	"82Ltiss"	"82tiss"	"83Ltiss"	"83tiss"	"84Ltiss"	"84tiss"	"85tiss"	"86tiss"	"87tiss"	"88tiss"	"89tiss"	"90tiss"	"91tiss"	"92tiss"	"93tiss"	"94tiss"	"95tiss"	"97tiss"	"98tiss"	"99tiss"	"meanabundance"
"ASV893"	0.000119747718013607	9	NA	0.073439184412227	0.073439184412227	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV893"	0	0	0	0	0	0	0	0	0	0.000277217741935484	0.00205976880870785	0	0	0	0	0	0	0	0	0.000640484893929453	0	0.000991010122460537	0	0	0	0.00028602230974016	0	0	0.000608563918633709	0	0	0.000740141089395166	0.00121903317124707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362621024767016	0	0.000119747718013607
"ASV907"	1.35202668649224e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Aestuariibacter"	"ASV907"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100640324061843	0	0	9.39783379930926e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00061659734984041	0	0	1.35202668649224e-05
"ASV918"	5.38597554814194e-05	9	NA	0.073439184412227	0.073439184412227	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Pelomonas"	"ASV918"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081949237641247	0	0.000765143018856059	0.000255885363357216	0	0	0	0.000324155887612017	0	0	0	0	0	0.000176209383737049	0	0	0	0	0	0	0	0	0	0	0	0.000347025859852964	0	0	0	0	0	0	0	0	0	0	0	0	0.000283768444948922	0	0	0	7.85528323906993e-05	0	0.000181352161717768	0	0	5.38597554814194e-05
"ASV923"	2.02803873961852e-05	4	NA	0.00465101971761672	0.00465101971761672	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV923"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000807950230265816	0	0.000188665401909713	0	0	0	0	0	0.000169887449564663	0	5.03201620309217e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02803873961852e-05
"ASV924"	2.40911363691394e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Magnetospiraceae"	NA	"ASV924"	0	0	0	0	0	0	0	0	0	3.78024193548387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22520639565263e-05	0	0	4.99780096757427e-05	0	0	0	0	0	0.00130543568916126	0	2.40911363691394e-05
"ASV926"	2.55658585162472e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	"Candidatus_Puniceispirillum"	"ASV926"	0.0013025905726529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134661998384056	0	0	9.66989399378709e-05	0	2.55658585162472e-05
"ASV933"	7.31660903713326e-05	8	NA	0.0519345471837583	0.0519345471837583	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	"Clade_Ib"	"ASV933"	0	0	0	0	0	0.000613252085543799	0	0	0	0	0	0	0	0	0	0.00045070068233987	0	0	0	0	0	0.000325617611665605	0	0	0	0.00028602230974016	0.00044639710546719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116847000537496	0	0	0	0	0	0	0	0	0	0.000495582067181588	0.000603923554966784	7.31660903713326e-05
"ASV950"	4.67340125836641e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_II"	NA	"ASV950"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277011507519708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102747909199522	0	0.000689696533525249	0	0	0	0	0	0.000809853621979669	0	4.67340125836641e-05
"ASV998"	5.3180970952862e-06	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	NA	"ASV998"	0	0	0	0	0	0	0	0	0	0.000201612903225806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117472922491366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3180970952862e-06
"ASV1003"	4.76792134522778e-05	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	"ASV1003"	8.5216205687573e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000204708290685773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138776454261594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229909081408716	0	0	0	0	0	0	0	0	0.000132961042414573	0	4.76792134522778e-05
"ASV1009"	3.84574694836303e-05	7	NA	0.0343979336258397	0.0343979336258397	TRUE	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"CL500-3"	"ASV1009"	0.000206953642384106	0	0	0	0	0	0	0	4.86220510726024e-05	0	0.000497185574515688	0	0	0	0	5.24070560860314e-05	0	0	0	0.000531133814478083	0.000669225058295777	0	0	0.00030192097218553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84574694836303e-05
"ASV1010"	3.66849256523543e-05	6	NA	0.0208096219508444	0.0208096219508444	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Parvibaculales"	"OCS116_clade"	NA	"ASV1010"	0	0	0	0.000558872094500191	0	0	0	0	0	0	0	0	0	0	0	7.3369878520444e-05	0	0	0	0	0.000365982453755503	0	0	0	0	0	0	0	0	0	0	0	0	8.01322181599639e-05	0	0	0.000590894724546866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053184416965829	0	3.66849256523543e-05
"ASV1025"	1.57901940411131e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	"ASV1025"	0	0	0	0.000279436047250095	0	0	0	0	0	0	0	0	0	0.000115421461466545	0	0	0	0	0	0.000406161152247946	0.000146392981502201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57901940411131e-05
"ASV1066"	2.41775971555557e-05	7	NA	0.000219170075978989	0.000219170075978989	TRUE	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV1066"	0	0	0	0	0	0	0	0	0	3.78024193548387e-05	0	0	0	5.77107307332725e-05	0	0	0	0	0	0	0	0	0	0.000251600810154609	0	0.000253019735539372	0.000552122735709419	0	0.000103585347852546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194814049989285	2.41775971555557e-05
"ASV1068"	3.55242337312926e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	"Candidatus_Puniceispirillum"	"ASV1068"	0	0	0	0.000825606503238918	0	0.000652188725895786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399824077405941	0	0	0	0	0	0.000253834717336911	0	3.55242337312926e-05
"ASV1152"	2.88222137719971e-05	8	NA	0.00722131027584903	0.00722131027584903	TRUE	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV1152"	0.000170432411375146	0	0	0	0	0.000467239684223847	5.21441681962289e-05	0	0	0	0	0	0	0.000161590046053163	0	0	0	0	0.000127607988260065	0	7.31964907511006e-05	0	0	0.000314501012693261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362621024767016	0	2.88222137719971e-05
"ASV1175"	3.15881472499394e-05	8	NA	0.0519345471837583	0.0519345471837583	TRUE	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV1175"	0	0	0	0	0	0.000194683201759936	4.17153345569831e-05	0	0	0	0.000532698829838237	0.000239728553514789	0	0.000103879315319891	0	0.000199146813126919	0	0	0	0	0	0	0	0	0	0.000231018019405514	0.000352418767474097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15881472499394e-05
"ASV1188"	2.55880116522138e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"S25-593"	NA	"ASV1188"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327081053200991	0	0	0	0	0.000440237728373322	0	0	0	0.000108358504110851	0	0	0	0.000659603413447665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55880116522138e-05
"ASV1195"	3.63510793200191e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV1195"	0.000511297234125438	0	0	0.00140988187476184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259885650313862	0	0	0	0	0	0	0	3.63510793200191e-05
"ASV1212"	6.80640374933623e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV1212"	0	0	0	0.000838308141750286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000956083078587513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123782802442647	0.00105162300483747	0	0	0	0	0	0	0	0	0	0	0	6.80640374933623e-05
"ASV1226"	5.41348048423437e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"ASV1226"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000831034522559125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161928751349406	0	0	0	0	0	0.000797766254487435	0	5.41348048423437e-05
"ASV1231"	5.0035476785788e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"MWH-UniP1_aquatic_group"	"ASV1231"	0	0	0	0.000673186841102502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107185554685246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125708621919232	0	5.0035476785788e-05
"ASV1236"	3.37838248264688e-05	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"Oligoflexaceae"	NA	"ASV1236"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796700721717124	0	0	0	0.000125800405077304	0	0	0.000528628151211146	0	0	0	0	0	0	0	0	0	0	0.000493378343287458	0	0	0	0	0	0	0	0	0	8.25218682950982e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.37838248264688e-05
"ASV1243"	4.51908809230735e-05	4	NA	0.00465101971761672	0.00465101971761672	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"S25-593"	NA	"ASV1243"	0.000876509544215037	0	0	0	0	0	0	0	0	0.000630040322580645	0	0	0	0	0	0	0	0	0	0	0.000334612529147888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000870290459440838	0	4.51908809230735e-05
"ASV1302"	4.67904046627716e-05	5	NA	0.0110046448675751	0.0110046448675751	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	"ASV1302"	0	0	0	0	0	0.000262822322375914	0	0	0	0	0	0	0	0.00046168584586618	0	0.00115295523389269	0	0	0	0	0.000376439095291374	0	0	0.000553521782340139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67904046627716e-05
"ASV1339"	3.04170767875707e-05	7	NA	0.0343979336258397	0.0343979336258397	TRUE	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV1339"	0	0	0	0	0	7.78732807039745e-05	0	0	0	0	0	0	0	0	0	0.000115295523389269	0	0	0.00119632488993811	0	5.22832076793575e-05	0	0	0.000138380445585035	0	0	0.000129220214740502	0	0	0	0	0.000115647045217995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04170767875707e-05
"ASV1371"	5.0096457693304e-05	4	NA	0.00465101971761672	0.00465101971761672	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"SAR11_clade"	"Clade_I"	NA	"ASV1371"	0	0	0	0	0	0	0	0	0	0.000504032258064516	0	0	0	0	0	0.000712735962770027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000386884611664571	0.00140213462909913	0	5.0096457693304e-05
"ASV1396"	2.00561570668899e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	NA	"ASV1396"	0.000450428515777172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31964907511006e-05	0	0	0	0	0.000583045477547249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.66989399378709e-05	0	2.00561570668899e-05
"ASV1408"	3.68061544661526e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"HIMB11"	"ASV1408"	0	0	0	0	0	0.000564581285103815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089279421093438	0	0.00075099377193096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68061544661526e-05
"ASV1412"	1.62395355853029e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Cyanobacteria"	"Oxyphotobacteria"	"Synechococcales"	"Cyanobiaceae"	"Prochlorococcus_MIT9313"	"ASV1412"	0.000158258667705493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296356665246624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000519756802166056	0	1.62395355853029e-05
"ASV1418"	1.31686624712547e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Nitrincolaceae"	NA	"ASV1418"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251600810154609	0	0	0.000434649813218053	0	0	0	0	0	0	0	0	0	0	0.000103869124902623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31686624712547e-05
"ASV1471"	7.16614983025185e-06	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"MB11C04_marine_group"	"ASV1471"	0	0	0	0	0	0	0	0	0	0.000126008064516129	0	0	0	0	0	0.000303960925298982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16614983025185e-06
"ASV1496"	1.17513371683092e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Schlegelella"	"ASV1496"	0	0	0	0	0	0	0	0	0	0.000315020161290323	0	0	0	0	0	6.28884673032377e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327171601504989	0	0	0	0	0	0	0	0	0	0	0	1.17513371683092e-05
"ASV1515"	2.69913741378854e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116_clade"	"Candidatus_Puniceispirillum"	"ASV1515"	0	0	0	0	0	0	0	0	0	0.000730846774193548	0	0	0	0.000334722238252981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203299256505576	0	0	0	0	0	0	0	0	0	0	0	0	0.000350614179321018	0	0	2.69913741378854e-05
"ASV1544"	8.369994575692e-06	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Saprospira"	"ASV1544"	0	0	0	0	0	0	0	0	0	0.000100806451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401393222928617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.369994575692e-06
"ASV1549"	1.04871947707392e-05	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	NA	"ASV1549"	0	0	0	0.000444557347897879	0	0	0	0	0	0	0	0	0	0.000184674338346472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04871947707392e-05
"ASV1588"	1.54610520285948e-05	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"Maricaulis"	"ASV1588"	0.000292169848071679	0	0	0	0.000262243493083328	0	0	0	0.000155590563432328	0.000100806451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116852765515451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54610520285948e-05
"ASV1627"	1.33582128518439e-05	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"NS5_marine_group"	"ASV1627"	0	0	0	0	0	0	0	0	0	0.000516633064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000284859706594502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33582128518439e-05
"ASV1670"	9.69580684701292e-06	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	"ASV1670"	0.000219127386053759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362621024767016	0	9.69580684701292e-06
"ASV1709"	1.55131606964659e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV1709"	0	0	0	0	0	0	0.000156432504588687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201280648123687	0	0	0.000317176890726688	0	0	0	0	0	0	0	0	0.000255899598348891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55131606964659e-05
"ASV1733"	2.66625048466709e-05	4	NA	0.0561075394506136	0.0561075394506136	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	NA	"ASV1733"	0	0	0	0	0	0.00045750552413585	0	0	0.00078767722737616	0	0	0	0	0.000253927215226399	0	0	0	0	0	0	0	0	0	0.000100640324061843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66625048466709e-05
"ASV1738"	9.98131647570057e-06	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"MB11C04_marine_group"	"ASV1738"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035780653054629	0	0.000241072457995745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98131647570057e-06
"ASV1774"	2.95651677429129e-05	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"MB11C04_marine_group"	"ASV1774"	0	0	0	0.000469960624920615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130394943965416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95651677429129e-05
"ASV1820"	1.49391417809568e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	"Sva0996_marine_group"	"ASV1820"	0	0	0	0.000723993395147974	0	0	0	0	0	6.30040322580645e-05	0	0	0	0	0	0	0	0	0	0.00010935107945137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49391417809568e-05
"ASV2103"	7.3690757924233e-06	2	NA	0.0101694915254237	0.0101694915254237	TRUE	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Litoricolaceae"	"Litoricola"	"ASV2103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113220364569574	0	0	0.000328924182975824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3690757924233e-06
"ASV2138"	1.99760274816465e-05	5	NA	0.0894444615337291	0.0894444615337291	TRUE	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Candidatus_Aquiluna"	"ASV2138"	0	0	0	0	0	0.000126544081143958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000449635586042475	0	0	3.77401215231913e-05	9.26114578895701e-05	0	0	0	0.000492030402299595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99760274816465e-05
"ASV2140"	1.4312796255189e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	"ASV2140"	0	0	0	0	0	0.000506176324575834	0	0	0	0.000226814516129032	0	0	0	0	0	0.000125776934606475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4312796255189e-05
"ASV2293"	1.64819445094072e-05	3	NA	0.029281122150789	0.029281122150789	TRUE	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27_clade"	"ASV2293"	0	0	0	0	0	4.8670800439984e-05	0	0	0	0	0	0	0	0	0	0.000901401364679741	0	0	0	0	0	0	0	0	0	0	0	0	3.88445054447048e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64819445094072e-05
